frame,timestamp,frame_time,player_detected,player_confidence
44,0.7457627118644068,2025-08-19T13:01:04.568691,True,0.8070703148841858
45,0.7627118644067796,2025-08-19T13:01:04.576926,True,0.8070703148841858
46,0.7796610169491526,2025-08-19T13:01:04.584904,True,0.8070703148841858
47,0.7966101694915254,2025-08-19T13:01:04.592585,True,0.8070703148841858
48,0.8135593220338984,2025-08-19T13:01:04.600207,True,0.8070703148841858
49,0.8305084745762712,2025-08-19T13:01:04.607893,True,0.8070703148841858
50,0.847457627118644,2025-08-19T13:01:04.618687,True,0.8070703148841858
51,0.864406779661017,2025-08-19T13:01:04.626420,True,0.8070703148841858
52,0.8813559322033898,2025-08-19T13:01:04.634311,True,0.8070703148841858
53,0.8983050847457628,2025-08-19T13:01:04.642019,True,0.8070703148841858
54,0.9152542372881356,2025-08-19T13:01:04.649761,True,0.8070703148841858
55,0.9322033898305084,2025-08-19T13:01:04.657708,True,0.8070703148841858
56,0.9491525423728814,2025-08-19T13:01:04.665512,True,0.8070703148841858
57,0.9661016949152542,2025-08-19T13:01:04.673378,True,0.8070703148841858
58,0.9830508474576272,2025-08-19T13:01:04.681333,True,0.8070703148841858
59,1.0,2025-08-19T13:01:04.689921,True,0.8070703148841858
60,1.0169491525423728,2025-08-19T13:01:04.697632,True,0.8070703148841858
61,1.0338983050847457,2025-08-19T13:01:04.705500,True,0.8070703148841858
62,1.0508474576271187,2025-08-19T13:01:04.716284,True,0.8070703148841858
63,1.0677966101694916,2025-08-19T13:01:04.724151,True,0.8070703148841858
64,1.0847457627118644,2025-08-19T13:01:04.731881,True,0.8070703148841858
65,1.1016949152542372,2025-08-19T13:01:04.739642,True,0.8070703148841858
66,1.11864406779661,2025-08-19T13:01:04.747605,True,0.8070703148841858
67,1.1355932203389831,2025-08-19T13:01:04.755445,True,0.8070703148841858
68,1.152542372881356,2025-08-19T13:01:04.765406,True,0.8070703148841858
69,1.1694915254237288,2025-08-19T13:01:04.782881,True,0.8070703148841858
70,1.1864406779661016,2025-08-19T13:01:04.795726,True,0.8070703148841858
71,1.2033898305084745,2025-08-19T13:01:04.806628,True,0.8070703148841858
72,1.2203389830508475,2025-08-19T13:01:04.815823,True,0.8070703148841858
73,1.2372881355932204,2025-08-19T13:01:04.824350,True,0.8070703148841858
74,1.2542372881355932,2025-08-19T13:01:04.836146,True,0.8070703148841858
75,1.271186440677966,2025-08-19T13:01:04.846384,True,0.8070703148841858
76,1.2881355932203389,2025-08-19T13:01:04.856404,True,0.8070703148841858
77,1.305084745762712,2025-08-19T13:01:04.872797,True,0.8070703148841858
78,1.3220338983050848,2025-08-19T13:01:04.895293,True,0.8070703148841858
79,1.3389830508474576,2025-08-19T13:01:04.907235,True,0.8070703148841858
80,1.3559322033898304,2025-08-19T13:01:04.916243,True,0.8070703148841858
81,1.3728813559322033,2025-08-19T13:01:04.925555,True,0.8070703148841858
82,1.3898305084745763,2025-08-19T13:01:04.934484,True,0.8070703148841858
83,1.4067796610169492,2025-08-19T13:01:04.943112,True,0.8070703148841858
84,1.423728813559322,2025-08-19T13:01:04.951752,True,0.8070703148841858
85,1.4406779661016949,2025-08-19T13:01:04.960642,True,0.8070703148841858
86,1.4576271186440677,2025-08-19T13:01:04.971746,True,0.8070703148841858
87,1.4745762711864407,2025-08-19T13:01:04.979801,True,0.8070703148841858
88,1.4915254237288136,2025-08-19T13:01:04.988852,True,0.8070703148841858
89,1.5084745762711864,2025-08-19T13:01:04.997142,True,0.8070703148841858
90,1.5254237288135593,2025-08-19T13:01:05.005049,True,0.8070703148841858
91,1.5423728813559323,2025-08-19T13:01:05.013137,True,0.8070703148841858
92,1.5593220338983051,2025-08-19T13:01:05.021308,True,0.8070703148841858
93,1.576271186440678,2025-08-19T13:01:05.030039,True,0.8070703148841858
94,1.5932203389830508,2025-08-19T13:01:05.037867,True,0.8070703148841858
95,1.6101694915254237,2025-08-19T13:01:05.046207,True,0.8070703148841858
96,1.6271186440677967,2025-08-19T13:01:05.055149,True,0.8070703148841858
97,1.6440677966101696,2025-08-19T13:01:05.078343,True,0.8070703148841858
98,1.6610169491525424,2025-08-19T13:01:05.090034,True,0.8070703148841858
99,1.6779661016949152,2025-08-19T13:01:05.098784,True,0.8070703148841858
100,1.694915254237288,2025-08-19T13:01:05.107682,True,0.8070703148841858
101,1.7118644067796611,2025-08-19T13:01:05.116925,True,0.8070703148841858
102,1.728813559322034,2025-08-19T13:01:05.125811,True,0.8070703148841858
103,1.7457627118644068,2025-08-19T13:01:05.134803,True,0.8070703148841858
104,1.7627118644067796,2025-08-19T13:01:05.144144,True,0.8070703148841858
105,1.7796610169491525,2025-08-19T13:01:05.153136,True,0.8070703148841858
106,1.7966101694915255,2025-08-19T13:01:05.161556,True,0.8070703148841858
107,1.8135593220338984,2025-08-19T13:01:05.170188,True,0.8070703148841858
108,1.8305084745762712,2025-08-19T13:01:05.179050,True,0.8070703148841858
109,1.847457627118644,2025-08-19T13:01:05.187283,True,0.8070703148841858
110,1.8644067796610169,2025-08-19T13:01:05.199326,True,0.8070703148841858
111,1.88135593220339,2025-08-19T13:01:05.207527,True,0.8070703148841858
112,1.8983050847457628,2025-08-19T13:01:05.217104,True,0.8070703148841858
113,1.9152542372881356,2025-08-19T13:01:05.225634,True,0.8070703148841858
114,1.9322033898305084,2025-08-19T13:01:05.235160,True,0.8070703148841858
115,1.9491525423728813,2025-08-19T13:01:05.247555,True,0.8070703148841858
116,1.9661016949152543,2025-08-19T13:01:05.256466,True,0.8070703148841858
117,1.9830508474576272,2025-08-19T13:01:05.264897,True,0.8070703148841858
118,2.0,2025-08-19T13:01:05.272680,True,0.8070703148841858
119,2.016949152542373,2025-08-19T13:01:05.280892,True,0.8070703148841858
120,2.0338983050847457,2025-08-19T13:01:05.288999,True,0.8070703148841858
121,2.0508474576271185,2025-08-19T13:01:05.297725,True,0.8070703148841858
122,2.0677966101694913,2025-08-19T13:01:05.308763,True,0.8070703148841858
123,2.0847457627118646,2025-08-19T13:01:05.316844,True,0.8070703148841858
124,2.1016949152542375,2025-08-19T13:01:05.324907,True,0.8070703148841858
125,2.1186440677966103,2025-08-19T13:01:05.333397,True,0.8070703148841858
126,2.135593220338983,2025-08-19T13:01:05.341418,True,0.8070703148841858
127,2.152542372881356,2025-08-19T13:01:05.349454,True,0.8070703148841858
128,2.169491525423729,2025-08-19T13:01:05.357256,True,0.8070703148841858
129,2.1864406779661016,2025-08-19T13:01:05.365266,True,0.8070703148841858
130,2.2033898305084745,2025-08-19T13:01:05.373094,True,0.8070703148841858
131,2.2203389830508473,2025-08-19T13:01:05.381445,True,0.8070703148841858
132,2.23728813559322,2025-08-19T13:01:05.391250,True,0.8070703148841858
133,2.2542372881355934,2025-08-19T13:01:05.401205,True,0.8070703148841858
134,2.2711864406779663,2025-08-19T13:01:05.414400,True,0.8070703148841858
135,2.288135593220339,2025-08-19T13:01:05.424977,True,0.8070703148841858
136,2.305084745762712,2025-08-19T13:01:05.436397,True,0.8070703148841858
137,2.3220338983050848,2025-08-19T13:01:05.447022,True,0.8070703148841858
138,2.3389830508474576,2025-08-19T13:01:05.458429,True,0.8070703148841858
139,2.3559322033898304,2025-08-19T13:01:05.468727,True,0.8070703148841858
140,2.3728813559322033,2025-08-19T13:01:05.480874,True,0.8070703148841858
141,2.389830508474576,2025-08-19T13:01:05.490613,True,0.8070703148841858
142,2.406779661016949,2025-08-19T13:01:05.501380,True,0.8070703148841858
143,2.4237288135593222,2025-08-19T13:01:05.511193,True,0.8070703148841858
144,2.440677966101695,2025-08-19T13:01:05.519983,True,0.8070703148841858
145,2.457627118644068,2025-08-19T13:01:05.528521,True,0.8070703148841858
146,2.4745762711864407,2025-08-19T13:01:05.539752,True,0.8070703148841858
147,2.4915254237288136,2025-08-19T13:01:05.548142,True,0.8070703148841858
148,2.5084745762711864,2025-08-19T13:01:05.556478,True,0.8070703148841858
149,2.5254237288135593,2025-08-19T13:01:05.565055,True,0.8070703148841858
150,2.542372881355932,2025-08-19T13:01:05.573292,True,0.8070703148841858
151,2.559322033898305,2025-08-19T13:01:05.581862,True,0.8070703148841858
152,2.5762711864406778,2025-08-19T13:01:05.590296,True,0.8070703148841858
153,2.593220338983051,2025-08-19T13:01:05.598906,True,0.8070703148841858
154,2.610169491525424,2025-08-19T13:01:05.607252,True,0.8070703148841858
155,2.6271186440677967,2025-08-19T13:01:05.615308,True,0.8070703148841858
156,2.6440677966101696,2025-08-19T13:01:05.623844,True,0.8070703148841858
157,2.6610169491525424,2025-08-19T13:01:05.632542,True,0.8070703148841858
158,2.6779661016949152,2025-08-19T13:01:05.644061,True,0.8070703148841858
159,2.694915254237288,2025-08-19T13:01:05.652072,True,0.8070703148841858
160,2.711864406779661,2025-08-19T13:01:05.660712,True,0.8070703148841858
161,2.7288135593220337,2025-08-19T13:01:05.669067,True,0.8070703148841858
162,2.7457627118644066,2025-08-19T13:01:05.677354,True,0.8070703148841858
163,2.76271186440678,2025-08-19T13:01:05.685559,True,0.8070703148841858
164,2.7796610169491527,2025-08-19T13:01:05.694756,True,0.8070703148841858
165,2.7966101694915255,2025-08-19T13:01:05.703434,True,0.8070703148841858
166,2.8135593220338984,2025-08-19T13:01:05.711858,True,0.8070703148841858
167,2.830508474576271,2025-08-19T13:01:05.720252,True,0.8070703148841858
168,2.847457627118644,2025-08-19T13:01:05.729004,True,0.8070703148841858
169,2.864406779661017,2025-08-19T13:01:05.738093,True,0.8070703148841858
170,2.8813559322033897,2025-08-19T13:01:05.749643,True,0.8070703148841858
171,2.8983050847457625,2025-08-19T13:01:05.757899,True,0.8070703148841858
172,2.9152542372881354,2025-08-19T13:01:05.767218,True,0.8070703148841858
173,2.9322033898305087,2025-08-19T13:01:05.775939,True,0.8070703148841858
174,2.9491525423728815,2025-08-19T13:01:05.784696,True,0.8070703148841858
175,2.9661016949152543,2025-08-19T13:01:05.793184,True,0.8070703148841858
176,2.983050847457627,2025-08-19T13:01:05.801784,True,0.8070703148841858
177,3.0,2025-08-19T13:01:05.809923,True,0.8070703148841858
178,3.016949152542373,2025-08-19T13:01:05.818281,True,0.8070703148841858
179,3.0338983050847457,2025-08-19T13:01:05.826641,True,0.8070703148841858
180,3.0508474576271185,2025-08-19T13:01:05.835439,True,0.8070703148841858
181,3.0677966101694913,2025-08-19T13:01:05.843861,True,0.8070703148841858
182,3.0847457627118646,2025-08-19T13:01:05.855578,True,0.8070703148841858
183,3.1016949152542375,2025-08-19T13:01:05.864579,True,0.8070703148841858
184,3.1186440677966103,2025-08-19T13:01:05.872850,True,0.8070703148841858
185,3.135593220338983,2025-08-19T13:01:05.881459,True,0.8070703148841858
186,3.152542372881356,2025-08-19T13:01:05.890009,True,0.8070703148841858
187,3.169491525423729,2025-08-19T13:01:05.899161,True,0.8070703148841858
188,3.1864406779661016,2025-08-19T13:01:05.907435,True,0.8070703148841858
189,3.2033898305084745,2025-08-19T13:01:05.916721,True,0.8070703148841858
190,3.2203389830508473,2025-08-19T13:01:05.926250,True,0.8070703148841858
191,3.23728813559322,2025-08-19T13:01:05.939584,True,0.8070703148841858
192,3.2542372881355934,2025-08-19T13:01:05.948816,True,0.8070703148841858
193,3.2711864406779663,2025-08-19T13:01:05.958400,True,0.8070703148841858
194,3.288135593220339,2025-08-19T13:01:05.971521,True,0.8070703148841858
195,3.305084745762712,2025-08-19T13:01:05.980808,True,0.8070703148841858
196,3.3220338983050848,2025-08-19T13:01:05.989260,True,0.8070703148841858
197,3.3389830508474576,2025-08-19T13:01:05.997670,True,0.8070703148841858
198,3.3559322033898304,2025-08-19T13:01:06.006371,True,0.8070703148841858
199,3.3728813559322033,2025-08-19T13:01:06.015720,True,0.8070703148841858
200,3.389830508474576,2025-08-19T13:01:06.024785,True,0.8070703148841858
201,3.406779661016949,2025-08-19T13:01:06.033359,True,0.8070703148841858
202,3.4237288135593222,2025-08-19T13:01:06.042755,True,0.8070703148841858
203,3.440677966101695,2025-08-19T13:01:06.051527,True,0.8070703148841858
204,3.457627118644068,2025-08-19T13:01:06.060388,True,0.8070703148841858
205,3.4745762711864407,2025-08-19T13:01:06.068756,True,0.8070703148841858
206,3.4915254237288136,2025-08-19T13:01:06.080686,True,0.8070703148841858
207,3.5084745762711864,2025-08-19T13:01:06.088993,True,0.8070703148841858
208,3.5254237288135593,2025-08-19T13:01:06.096979,True,0.8070703148841858
209,3.542372881355932,2025-08-19T13:01:06.104950,True,0.8070703148841858
210,3.559322033898305,2025-08-19T13:01:06.112900,True,0.8070703148841858
211,3.5762711864406778,2025-08-19T13:01:06.120948,True,0.8070703148841858
212,3.593220338983051,2025-08-19T13:01:06.129315,True,0.8070703148841858
213,3.610169491525424,2025-08-19T13:01:06.138202,True,0.8070703148841858
214,3.6271186440677967,2025-08-19T13:01:06.146873,True,0.8070703148841858
215,3.6440677966101696,2025-08-19T13:01:06.155019,True,0.8070703148841858
216,3.6610169491525424,2025-08-19T13:01:06.163389,True,0.8070703148841858
217,3.6779661016949152,2025-08-19T13:01:06.171240,True,0.8070703148841858
218,3.694915254237288,2025-08-19T13:01:06.182259,True,0.8070703148841858
219,3.711864406779661,2025-08-19T13:01:06.190170,True,0.8070703148841858
220,3.7288135593220337,2025-08-19T13:01:06.198234,True,0.8070703148841858
221,3.7457627118644066,2025-08-19T13:01:06.205882,True,0.8070703148841858
222,3.76271186440678,2025-08-19T13:01:06.214119,True,0.8070703148841858
223,3.7796610169491527,2025-08-19T13:01:06.221832,True,0.8070703148841858
224,3.7966101694915255,2025-08-19T13:01:06.229739,True,0.8070703148841858
225,3.8135593220338984,2025-08-19T13:01:06.237515,True,0.8070703148841858
226,3.830508474576271,2025-08-19T13:01:06.245835,True,0.8070703148841858
227,3.847457627118644,2025-08-19T13:01:06.253430,True,0.8070703148841858
228,3.864406779661017,2025-08-19T13:01:06.261387,True,0.8070703148841858
229,3.8813559322033897,2025-08-19T13:01:06.268928,True,0.8070703148841858
230,3.8983050847457625,2025-08-19T13:01:06.279856,True,0.8070703148841858
231,3.9152542372881354,2025-08-19T13:01:06.287971,True,0.8070703148841858
232,3.9322033898305087,2025-08-19T13:01:06.295751,True,0.8070703148841858
233,3.9491525423728815,2025-08-19T13:01:06.303339,True,0.8070703148841858
234,3.9661016949152543,2025-08-19T13:01:06.311136,True,0.8070703148841858
235,3.983050847457627,2025-08-19T13:01:06.319028,True,0.8070703148841858
236,4.0,2025-08-19T13:01:06.326883,True,0.8070703148841858
237,4.016949152542373,2025-08-19T13:01:06.334355,True,0.8070703148841858
238,4.033898305084746,2025-08-19T13:01:06.342361,True,0.8070703148841858
239,4.0508474576271185,2025-08-19T13:01:06.349665,True,0.8070703148841858
240,4.067796610169491,2025-08-19T13:01:06.356985,True,0.8070703148841858
241,4.084745762711864,2025-08-19T13:01:06.364744,True,0.8070703148841858
242,4.101694915254237,2025-08-19T13:01:06.375589,True,0.8070703148841858
243,4.11864406779661,2025-08-19T13:01:06.383318,True,0.8070703148841858
244,4.135593220338983,2025-08-19T13:01:06.390567,True,0.8070703148841858
245,4.1525423728813555,2025-08-19T13:01:06.398102,True,0.8070703148841858
246,4.169491525423729,2025-08-19T13:01:06.405463,True,0.8070703148841858
247,4.186440677966102,2025-08-19T13:01:06.412770,True,0.8070703148841858
248,4.203389830508475,2025-08-19T13:01:06.419897,True,0.8070703148841858
249,4.220338983050848,2025-08-19T13:01:06.427641,True,0.8070703148841858
250,4.237288135593221,2025-08-19T13:01:06.435778,True,0.8070703148841858
251,4.254237288135593,2025-08-19T13:01:06.443917,True,0.8070703148841858
252,4.271186440677966,2025-08-19T13:01:06.451982,True,0.8070703148841858
253,4.288135593220339,2025-08-19T13:01:06.460009,True,0.8070703148841858
254,4.305084745762712,2025-08-19T13:01:06.470826,True,0.8070703148841858
255,4.322033898305085,2025-08-19T13:01:06.478809,True,0.8070703148841858
256,4.338983050847458,2025-08-19T13:01:06.486703,True,0.8070703148841858
257,4.3559322033898304,2025-08-19T13:01:06.494645,True,0.8070703148841858
258,4.372881355932203,2025-08-19T13:01:06.502749,True,0.8070703148841858
259,4.389830508474576,2025-08-19T13:01:06.510677,True,0.8070703148841858
260,4.406779661016949,2025-08-19T13:01:06.518555,True,0.8070703148841858
261,4.423728813559322,2025-08-19T13:01:06.526478,True,0.8070703148841858
262,4.440677966101695,2025-08-19T13:01:06.534571,True,0.8070703148841858
263,4.4576271186440675,2025-08-19T13:01:06.542469,True,0.8070703148841858
264,4.47457627118644,2025-08-19T13:01:06.550383,True,0.8070703148841858
265,4.491525423728813,2025-08-19T13:01:06.558252,True,0.8070703148841858
266,4.508474576271187,2025-08-19T13:01:06.569447,True,0.8070703148841858
267,4.52542372881356,2025-08-19T13:01:06.577789,True,0.8070703148841858
268,4.5423728813559325,2025-08-19T13:01:06.585807,True,0.8070703148841858
269,4.559322033898305,2025-08-19T13:01:06.593940,True,0.8070703148841858
270,4.576271186440678,2025-08-19T13:01:06.602217,True,0.8070703148841858
271,4.593220338983051,2025-08-19T13:01:06.610265,True,0.8070703148841858
272,4.610169491525424,2025-08-19T13:01:06.618094,True,0.8070703148841858
273,4.627118644067797,2025-08-19T13:01:06.625955,True,0.8070703148841858
274,4.6440677966101696,2025-08-19T13:01:06.633887,True,0.8070703148841858
275,4.661016949152542,2025-08-19T13:01:06.641902,True,0.8070703148841858
276,4.677966101694915,2025-08-19T13:01:06.649791,True,0.8070703148841858
277,4.694915254237288,2025-08-19T13:01:06.657586,True,0.8070703148841858
278,4.711864406779661,2025-08-19T13:01:06.669411,True,0.8070703148841858
279,4.728813559322034,2025-08-19T13:01:06.678366,True,0.8070703148841858
280,4.745762711864407,2025-08-19T13:01:06.686181,True,0.8070703148841858
281,4.762711864406779,2025-08-19T13:01:06.694329,True,0.8070703148841858
282,4.779661016949152,2025-08-19T13:01:06.703028,True,0.8070703148841858
283,4.796610169491525,2025-08-19T13:01:06.711342,True,0.8070703148841858
284,4.813559322033898,2025-08-19T13:01:06.720169,True,0.8070703148841858
285,4.830508474576271,2025-08-19T13:01:06.728674,True,0.8070703148841858
286,4.8474576271186445,2025-08-19T13:01:06.736950,True,0.8070703148841858
287,4.864406779661017,2025-08-19T13:01:06.745539,True,0.8070703148841858
288,4.88135593220339,2025-08-19T13:01:06.753751,True,0.8070703148841858
289,4.898305084745763,2025-08-19T13:01:06.762242,True,0.8070703148841858
290,4.915254237288136,2025-08-19T13:01:06.773558,True,0.8070703148841858
291,4.932203389830509,2025-08-19T13:01:06.782039,True,0.8070703148841858
292,4.9491525423728815,2025-08-19T13:01:06.789929,True,0.8070703148841858
293,4.966101694915254,2025-08-19T13:01:06.798683,True,0.8070703148841858
294,4.983050847457627,2025-08-19T13:01:06.807009,True,0.8070703148841858
295,5.0,2025-08-19T13:01:06.815810,True,0.8070703148841858
296,5.016949152542373,2025-08-19T13:01:06.827110,True,0.8070703148841858
297,5.033898305084746,2025-08-19T13:01:06.835740,True,0.8070703148841858
298,5.0508474576271185,2025-08-19T13:01:06.844427,True,0.8070703148841858
299,5.067796610169491,2025-08-19T13:01:06.852776,True,0.8070703148841858
300,5.084745762711864,2025-08-19T13:01:06.861499,True,0.8070703148841858
301,5.101694915254237,2025-08-19T13:01:06.869656,True,0.8070703148841858
302,5.11864406779661,2025-08-19T13:01:06.881282,True,0.8070703148841858
303,5.135593220338983,2025-08-19T13:01:06.889554,True,0.8070703148841858
304,5.1525423728813555,2025-08-19T13:01:06.898277,True,0.8070703148841858
